    1.000000    1.000000    1.000000
    1.000000    1.130000    0.991667
    1.006500    1.259392    0.984094
    1.019145    1.389052    0.977311
    1.037640    1.519807    0.971358
    1.061748    1.652438    0.966292
    1.091283    1.787691    0.962181
    1.126103    1.926282    0.959106
    1.166112    2.068905    0.957164
    1.211252    2.216235    0.956464
    1.261501    2.368936    0.957134
    1.316873    2.527665    0.959314
    1.377412    2.693072    0.963166
    1.443195    2.865811    0.968871
    1.514326    3.046538    0.976633
    1.590937    3.235916    0.986678
    1.673186    3.434619    0.999263
    1.761257    3.643332    1.014673
    1.855361    3.862756    1.033229
    1.955731    4.093608    1.055286
    2.062624    4.336623    1.081246
    2.176324    4.592556    1.111553
    2.297136    4.862183    1.146707
    2.425388    5.146300    1.187263
    2.561434    5.445725    1.233842
    2.705648    5.761295    1.287135
    2.858431    6.093867    1.347913
    3.020203    6.444313    1.417036
    3.191408    6.813521    1.495457
    3.372514    7.202388    1.584242
    3.564008    7.611814    1.684569
    3.766398    8.042696    1.797751
    3.980213    8.495923    1.925241
    4.205998    8.972359    2.068649
    4.444316    9.472833    2.229755
    4.695742    9.998124    2.410527
    4.960861   10.548942    2.613129
    5.240265   11.125900    2.839947
    5.534547   11.729498    3.093594
    5.844295   12.360079    3.376933
    6.170084   13.017800    3.693087
    6.512470   13.702590    4.045451
    6.871976   14.414093    4.437700
    7.249082   15.151620    4.873797
    7.644208   15.914081    5.357990
    8.057702   16.699911    5.894803
    8.489813   17.506996    6.489020
    8.940672   18.332582    7.145655
    9.410268   19.173180    7.869908
    9.898414   20.024462    8.667100
   10.404716   20.881165    9.542591
   10.928539   21.736979   10.501670
   11.468962   22.584450   11.549415
   12.024736   23.414883   12.690523
   12.594244   24.218269   13.929105
   13.175446   24.983240   15.268437
   13.765835   25.697044   16.710684
   14.362395   26.345592   18.256580
   14.961555   26.913559   19.905088
   15.559155   27.384554   21.653030
   16.150425   27.741398   23.494726
   16.729973   27.966501   25.421640
   17.291800   28.042349   27.422079
   17.829327   27.952103   29.480965
   18.335464   27.680319   31.579721
   18.802708   27.213737   33.696316
   19.223259   26.542137   35.805492
   19.589203   25.659191   37.879219
   19.892702   24.563265   39.887379
   20.126230   23.258089   41.798695
   20.282824   21.753220   43.581867
   20.356344   20.064232   45.206860
   20.341738   18.212566   46.646275
   20.235279   16.225016   47.876701
   20.034765   14.132837   48.879932
   19.739670   11.970551   49.643940
   19.351213    9.774477   50.163494
   18.872377    7.581152   50.440388
   18.307816    5.425729   50.483219
   17.663712    3.340507   50.306774
   16.947552    1.353702   49.931046
   16.167860   -0.511454   49.380009
   15.333895   -2.237241   48.680264
   14.455338   -3.811600   47.859665
   13.541990   -5.227932   46.946045
   12.603495   -6.484629   45.966114
   11.649089   -7.584384   44.944588
   10.687415   -8.533407   43.903572
    9.726374   -9.340581   42.862190
    8.773026  -10.016654   41.836445
    7.833541  -10.573508   40.839245
    6.913189  -11.023524   39.880581
    6.016353  -11.379070   38.967800
    5.146582  -11.652105   38.105927
    4.306648  -11.853900   37.298004
    3.498621  -11.994846   36.545444
    2.723947  -12.084358   35.848343
    1.983532  -12.130829   35.205780
    1.277814  -12.141639   34.616058
    0.606841  -12.123201   34.076939
   -0.029661  -12.081024   33.585796
   -0.632229  -12.019791   33.139778
   -1.201607  -11.943444   32.735912
   -1.738699  -11.855273   32.371189
   -2.244528  -11.757996   32.042637
   -2.720201  -11.653836   31.747358
   -3.166883  -11.544600   31.482565
   -3.585769  -11.431732   31.245600
   -3.978067  -11.316383   31.033949
   -4.344983  -11.199455   30.845249
   -4.687706  -11.081645   30.677286
   -5.007403  -10.963485   30.527992
   -5.305207  -10.845374   30.395445
   -5.582215  -10.727606   30.277857
   -5.839485  -10.610391   30.173571
   -6.078030  -10.493876   30.081053
   -6.298822  -10.378163   29.998882
   -6.502789  -10.263319   29.925749
   -6.690816  -10.149388   29.860439
   -6.863745  -10.036402   29.801838
   -7.022377   -9.924383   29.748917
   -7.167478   -9.813354   29.700727
   -7.299771   -9.703337   29.656403
   -7.419950   -9.594363   29.615145
   -7.528670   -9.486470   29.576225
   -7.626560   -9.379704   29.538979
   -7.714217   -9.274119   29.502800
   -7.792212   -9.169785   29.467142
   -7.861091   -9.066774   29.431511
   -7.921375   -8.965175   29.395464
   -7.973565   -8.865079   29.358606
   -8.018141   -8.766589   29.320589
   -8.055563   -8.669813   29.281107
   -8.086275   -8.574863   29.239893
   -8.110704   -8.481858   29.196722
   -8.129262   -8.390918   29.151402
   -8.142344   -8.302163   29.103775
   -8.150335   -8.215715   29.053720
   -8.153605   -8.131696   29.001143
   -8.152509   -8.050222   28.945974
   -8.147394   -7.971411   28.888176
   -8.138595   -7.895372   28.827732
   -8.126433   -7.822212   28.764648
   -8.111222   -7.752032   28.698954
   -8.093263   -7.684925   28.630693
   -8.072845   -7.620978   28.559931
   -8.050252   -7.560272   28.486746
   -8.025753   -7.502879   28.411234
   -7.999609   -7.448862   28.333498
   -7.972072   -7.398279   28.253658
   -7.943382   -7.351176   28.171841
   -7.913772   -7.307595   28.088182
   -7.883463   -7.267568   28.002827
   -7.852669   -7.231119   27.915924
   -7.821591   -7.198264   27.827629
   -7.790425   -7.169014   27.738104
   -7.759354   -7.143370   27.647511
   -7.728555   -7.121329   27.556017
   -7.698194   -7.102879   27.463791
   -7.668428   -7.088004   27.371004
   -7.639407   -7.076681   27.277826
   -7.611270   -7.068882   27.184431
   -7.584151   -7.064575   27.090988
   -7.558172   -7.063723   26.997669
   -7.533450   -7.066283   26.904644
   -7.510091   -7.072210   26.812082
   -7.488197   -7.081456   26.720152
   -7.467860   -7.093968   26.629021
   -7.449166   -7.109690   26.538851
   -7.432192   -7.128563   26.449806
   -7.417010   -7.150527   26.362047
   -7.403686   -7.175518   26.275730
   -7.392278   -7.203470   26.191013
   -7.382837   -7.234315   26.108049
   -7.375411   -7.267983   26.026991
   -7.370039   -7.304402   25.947987
   -7.366757   -7.343497   25.871181
   -7.365594   -7.385192   25.796721
   -7.366574   -7.429409   25.724747
   -7.369716   -7.476066   25.655397
   -7.375034   -7.525081   25.588808
   -7.382536   -7.576368   25.525112
   -7.392228   -7.629841   25.464441
   -7.404109   -7.685409   25.406923
   -7.418174   -7.742979   25.352682
   -7.434414   -7.802455   25.301840
   -7.452816   -7.863739   25.254515
   -7.473362   -7.926729   25.210823
   -7.496030   -7.991318   25.170876
   -7.520795   -8.057397   25.134779
   -7.547625   -8.124853   25.102638
   -7.576487   -8.193570   25.074553
   -7.607341   -8.263426   25.050617
   -7.640145   -8.334293   25.030922
   -7.674853   -8.406043   25.015553
   -7.711412   -8.478539   25.004587
   -7.749769   -8.551641   24.998100
   -7.789862   -8.625202   24.996159
   -7.831629   -8.699074   24.998821
   -7.875001   -8.773099   25.006144
   -7.919906   -8.847116   25.018169
   -7.966267   -8.920960   25.034935
   -8.014001   -8.994458   25.056469
   -8.063024   -9.067433   25.082790
   -8.113244   -9.139704   25.113907
   -8.164567   -9.211083   25.149818
   -8.216893   -9.281381   25.190510
   -8.270118   -9.350400   25.235956
   -8.324132   -9.417943   25.286121
   -8.378822   -9.483807   25.340954
   -8.434072   -9.547786   25.400391
   -8.489758   -9.609674   25.464352
   -8.545753   -9.669260   25.532745
   -8.601929   -9.726336   25.605465
   -8.658149   -9.780693   25.682384
